fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year,airportcity
GASOLINE,4.62,34.0,26.0,San Antonio,US,29.51411,-98.537911,TX,64265.0,35.0,Chevrolet,Malibu,car,2014.0,San Antonio
GASOLINE,4.63,20.0,16.0,San Antonio,US,29.571942,-98.573432,TX,1178061.0,65.0,Ford,F-150,truck,2010.0,San Antonio
GASOLINE,4.94,22.0,18.0,San Antonio,US,29.513557000000002,-98.535444,TX,64265.0,30.0,Ford,Fusion,car,2016.0,San Antonio
GASOLINE,4.91,25.0,22.0,San Antonio,US,29.513498,-98.53750699999999,TX,64265.0,30.0,Hyundai,Sonata,car,2016.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.514535,-98.53851800000001,TX,64265.0,31.0,Subaru,Legacy,car,2014.0,San Antonio
GASOLINE,4.96,155.0,140.0,San Antonio,US,29.570013,-98.60037,TX,651599.0,104.0,BMW,4 Series,car,2014.0,San Antonio
GASOLINE,5.0,1.0,1.0,San Antonio,US,29.513856,-98.537513,TX,64265.0,35.0,Lincoln,MKZ,car,2016.0,San Antonio
GASOLINE,4.9,31.0,30.0,San Antonio,US,29.521,-98.731711,TX,8191374.0,48.0,Toyota,Sienna,minivan,2011.0,San Antonio
GASOLINE,5.0,23.0,20.0,San Antonio,US,29.679593,-98.436224,TX,5238887.0,120.0,Porsche,Macan,suv,2017.0,San Antonio
GASOLINE,4.94,37.0,32.0,San Antonio,US,29.514568,-98.537258,TX,64265.0,30.0,Volkswagen,Passat,car,2013.0,San Antonio
GASOLINE,4.99,102.0,94.0,San Antonio,US,29.571734000000003,-98.599823,TX,651599.0,98.0,Alfa Romeo,Giulia,car,2018.0,San Antonio
GASOLINE,,1.0,0.0,San Antonio,US,29.513994,-98.53869499999999,TX,64265.0,40.0,Ford,Mustang,car,2014.0,San Antonio
GASOLINE,5.0,3.0,2.0,San Antonio,US,29.5131,-98.538577,TX,64265.0,42.0,BMW,X5,suv,2012.0,San Antonio
GASOLINE,5.0,12.0,8.0,San Antonio,US,29.514048,-98.537704,TX,64265.0,33.0,Chevrolet,Camaro,car,2013.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.601614,-98.560386,TX,9005660.0,249.0,Cadillac,Escalade ESV,suv,2018.0,San Antonio
ELECTRIC,5.0,20.0,20.0,San Antonio,US,29.683176,-98.437152,TX,3020626.0,85.0,Tesla,Model 3,car,2020.0,San Antonio
GASOLINE,4.6,9.0,5.0,San Antonio,US,29.513039000000003,-98.537561,TX,64265.0,29.0,Nissan,Maxima,car,2014.0,San Antonio
GASOLINE,4.63,21.0,16.0,Boerne,US,29.796487,-98.70456999999999,TX,11373250.0,33.0,Ford,Escape,suv,2008.0,San Antonio
GASOLINE,4.71,31.0,24.0,San Antonio,US,29.490259000000002,-98.439964,TX,3025293.0,55.0,Honda,Accord,car,2016.0,San Antonio
GASOLINE,4.77,16.0,13.0,San Antonio,US,29.514615999999997,-98.537327,TX,64265.0,33.0,Ford,Mustang,car,2012.0,San Antonio
GASOLINE,4.92,35.0,26.0,San Antonio,US,29.514145000000003,-98.537695,TX,64265.0,38.0,Audi,A4,car,2013.0,San Antonio
GASOLINE,4.95,24.0,21.0,San Antonio,US,29.513665999999997,-98.537542,TX,64265.0,39.0,Audi,A6,car,2012.0,San Antonio
GASOLINE,4.98,56.0,41.0,San Antonio,US,29.515356,-98.537463,TX,64265.0,29.0,Honda,Civic,car,2012.0,San Antonio
HYBRID,4.79,62.0,47.0,San Antonio,US,29.515259000000004,-98.536714,TX,64265.0,29.0,Toyota,Prius,car,2012.0,San Antonio
GASOLINE,5.0,3.0,3.0,Leon Valley,US,29.479633000000003,-98.598827,TX,1741624.0,159.0,Mercedes-Benz,C-Class,car,2015.0,San Antonio
GASOLINE,4.97,32.0,30.0,San Antonio,US,29.496160999999997,-98.45483,TX,7905582.0,39.0,Toyota,Avalon,car,2008.0,San Antonio
GASOLINE,5.0,5.0,3.0,San Antonio,US,29.514115000000004,-98.537592,TX,64265.0,29.0,Toyota,Avalon,car,2012.0,San Antonio
GASOLINE,4.83,14.0,12.0,San Antonio,US,29.514124,-98.537509,TX,64265.0,36.0,Audi,Q5,suv,2011.0,San Antonio
GASOLINE,5.0,4.0,3.0,San Antonio,US,29.513595000000002,-98.537175,TX,64265.0,35.0,Volkswagen,Passat,car,2018.0,San Antonio
GASOLINE,5.0,9.0,7.0,San Antonio,US,29.514315999999997,-98.53761300000001,TX,64265.0,30.0,Hyundai,Sonata,car,2015.0,San Antonio
GASOLINE,4.81,28.0,27.0,San Antonio,US,29.495935,-98.455968,TX,7905582.0,45.0,Toyota,Highlander,suv,2008.0,San Antonio
GASOLINE,4.83,8.0,6.0,San Antonio,US,29.514525,-98.537667,TX,64265.0,29.0,Volkswagen,Passat,car,2015.0,San Antonio
GASOLINE,5.0,1.0,1.0,San Antonio,US,29.571704999999998,-98.60136999999999,TX,651599.0,84.0,Toyota,4Runner,suv,2017.0,San Antonio
GASOLINE,5.0,9.0,7.0,San Antonio,US,29.514449,-98.538081,TX,64265.0,30.0,Chevrolet,Malibu,car,2015.0,San Antonio
GASOLINE,4.96,31.0,26.0,San Antonio,US,29.514135999999997,-98.53763000000001,TX,64265.0,32.0,Volvo,S60,car,2016.0,San Antonio
GASOLINE,4.73,12.0,11.0,San Antonio,US,29.514425,-98.53779899999999,TX,64265.0,29.0,Hyundai,Sonata,car,2013.0,San Antonio
GASOLINE,5.0,7.0,6.0,San Antonio,US,29.514465,-98.537979,TX,64265.0,31.0,Kia,Optima,car,2015.0,San Antonio
GASOLINE,,1.0,0.0,San Antonio,US,29.513181,-98.538155,TX,64265.0,38.0,Mercedes-Benz,C-Class,car,2013.0,San Antonio
GASOLINE,4.85,24.0,13.0,San Antonio,US,29.514296,-98.537366,TX,64265.0,40.0,Chrysler,Town and Country,minivan,2013.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.574288,-98.56724799999999,TX,15634515.0,136.0,Ram,1500,truck,2017.0,San Antonio
GASOLINE,4.77,89.0,71.0,San Antonio,US,29.514074,-98.53858000000001,TX,64265.0,31.0,Nissan,Xterra,suv,2012.0,San Antonio
GASOLINE,5.0,6.0,5.0,San Antonio,US,29.514978999999997,-98.53817,TX,64265.0,34.0,Volvo,XC60,suv,2013.0,San Antonio
GASOLINE,4.5,5.0,4.0,San Antonio,US,29.514064,-98.53720799999999,TX,64265.0,35.0,BMW,5 Series,car,2011.0,San Antonio
GASOLINE,4.84,77.0,55.0,San Antonio,US,29.514626,-98.536929,TX,64265.0,29.0,Jeep,Liberty,suv,2012.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.512813,-98.53711899999999,TX,64265.0,32.0,Hyundai,Santa Fe Sport,suv,2017.0,San Antonio
GASOLINE,4.5,10.0,8.0,San Antonio,US,29.513965999999996,-98.53785,TX,64265.0,29.0,Volkswagen,Passat,car,2013.0,San Antonio
GASOLINE,4.77,18.0,13.0,San Antonio,US,29.514669,-98.536234,TX,64265.0,32.0,Ford,Edge,suv,2014.0,San Antonio
GASOLINE,3.67,4.0,3.0,San Antonio,US,29.514017,-98.536698,TX,64265.0,35.0,Chevrolet,Malibu,car,2018.0,San Antonio
GASOLINE,5.0,1.0,1.0,San Antonio,US,29.514077,-98.537003,TX,64265.0,30.0,Chevrolet,Equinox,suv,2015.0,San Antonio
GASOLINE,4.91,17.0,11.0,San Antonio,US,29.515204999999998,-98.537785,TX,64265.0,29.0,Volkswagen,Passat,car,2013.0,San Antonio
GASOLINE,4.86,23.0,21.0,San Antonio,US,29.513151,-98.537479,TX,64265.0,30.0,Ford,Fusion,car,2013.0,San Antonio
GASOLINE,5.0,2.0,2.0,San Antonio,US,29.514076,-98.537288,TX,64265.0,30.0,Nissan,Murano,suv,2012.0,San Antonio
GASOLINE,4.64,19.0,14.0,San Antonio,US,29.514191999999998,-98.537739,TX,64265.0,29.0,Hyundai,Sonata,car,2012.0,San Antonio
GASOLINE,5.0,2.0,2.0,San Antonio,US,29.536820000000002,-98.411298,TX,366487.0,55.0,Toyota,C-HR,suv,2020.0,San Antonio
GASOLINE,4.0,1.0,1.0,San Antonio,US,29.514286,-98.537419,TX,64265.0,35.0,MINI,Cooper Countryman,car,2012.0,San Antonio
GASOLINE,5.0,9.0,9.0,San Antonio,US,29.358765999999996,-98.638859,TX,6431368.0,140.0,BMW,X3,suv,2017.0,San Antonio
GASOLINE,5.0,6.0,4.0,San Antonio,US,29.425379,-98.689702,TX,4115779.0,27.0,Toyota,Yaris,car,2009.0,San Antonio
GASOLINE,4.93,97.0,76.0,San Antonio,US,29.419546,-98.475186,TX,6138838.0,39.0,Kia,Soul,car,2013.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.385834999999997,-98.56214399999999,TX,15471259.0,85.0,Hyundai,Palisade,suv,2020.0,San Antonio
GASOLINE,4.95,43.0,38.0,San Antonio,US,29.425842,-98.689188,TX,4115779.0,28.0,Honda,Civic,car,2010.0,San Antonio
GASOLINE,4.97,38.0,30.0,San Antonio,US,29.496734000000004,-98.455118,TX,7905582.0,35.0,Toyota,Corolla,car,2009.0,San Antonio
GASOLINE,,1.0,0.0,San Antonio,US,29.570139,-98.60020300000001,TX,651599.0,45.0,Volkswagen,Jetta,car,2019.0,San Antonio
GASOLINE,4.87,18.0,15.0,San Antonio,US,29.554396999999998,-98.471074,TX,3103133.0,34.0,Toyota,Corolla,car,2016.0,San Antonio
,,0.0,0.0,San Antonio,US,29.405641999999997,-98.71199399999999,TX,7092292.0,75.0,Ford,Transit-350 Wagon,van,2019.0,San Antonio
GASOLINE,3.0,2.0,2.0,San Antonio,US,29.486385,-98.715862,TX,8510171.0,65.0,Chevrolet,Impala,car,2017.0,San Antonio
GASOLINE,,0.0,0.0,Del Rio,US,29.466763,-100.985711,TX,439131.0,368.0,BMW,M4,car,2018.0,San Antonio
GASOLINE,5.0,14.0,11.0,San Antonio,US,29.425434999999997,-98.689523,TX,4115779.0,28.0,Toyota,Yaris,car,2007.0,San Antonio
GASOLINE,5.0,11.0,10.0,San Antonio,US,29.44302,-98.692128,TX,6107266.0,69.0,Mitsubishi,Lancer,car,2010.0,San Antonio
GASOLINE,,0.0,0.0,San Antonio,US,29.652499,-98.477879,TX,812251.0,195.0,Cadillac,Escalade,suv,2015.0,San Antonio
GASOLINE,4.6,6.0,5.0,San Antonio,US,29.412377000000003,-98.724665,TX,12125275.0,47.0,Mercedes-Benz,GL-Class,suv,2010.0,San Antonio
GASOLINE,5.0,1.0,1.0,San Antonio,US,29.365084999999997,-98.736017,TX,1285519.0,42.0,Jeep,Patriot,suv,2015.0,San Antonio
GASOLINE,5.0,1.0,1.0,San Antonio,US,29.563421,-98.483081,TX,812251.0,271.0,Land Rover,Range Rover Sport,suv,2016.0,San Antonio
,,0.0,0.0,San Antonio,US,29.444692,-98.478055,TX,2737121.0,25.0,Mazda,MAZDA2,car,2012.0,San Antonio
GASOLINE,4.93,140.0,129.0,Savannah,US,32.021784999999994,-81.215879,GA,641610.0,30.0,Toyota,Corolla,car,2017.0,Savannah
GASOLINE,,0.0,0.0,Savannah,US,32.021164,-81.215446,GA,641610.0,25.0,Scion,xD,car,2009.0,Savannah
GASOLINE,4.96,89.0,80.0,Savannah,US,32.021679,-81.215536,GA,641610.0,25.0,Chevrolet,Spark,car,2013.0,Savannah
GASOLINE,4.9,104.0,80.0,Savannah,US,32.021408,-81.215486,GA,641610.0,25.0,Toyota,Yaris,car,2010.0,Savannah
GASOLINE,4.9,130.0,118.0,Savannah,US,32.041299,-81.228966,GA,4609659.0,39.0,Nissan,Sentra,car,2018.0,Savannah
GASOLINE,4.92,143.0,128.0,Savannah,US,32.041297,-81.228974,GA,4609659.0,40.0,Nissan,Sentra,car,2018.0,Savannah
GASOLINE,4.94,143.0,122.0,Savannah,US,32.041303000000006,-81.228975,GA,4609659.0,34.0,Nissan,Versa,car,2018.0,Savannah
GASOLINE,4.98,137.0,118.0,Savannah,US,32.0413,-81.228959,GA,4609659.0,49.0,Honda,Accord,car,2017.0,Savannah
ELECTRIC,5.0,60.0,56.0,Savannah,US,32.054084,-81.101556,GA,6993830.0,129.0,Tesla,Model 3,car,2018.0,Savannah
GASOLINE,5.0,3.0,3.0,Savannah,US,32.045328000000005,-81.081429,GA,14666412.0,62.0,Audi,Q5,suv,2013.0,Savannah
GASOLINE,4.97,39.0,34.0,Savannah,US,32.041294,-81.228972,GA,4609659.0,69.0,Ford,Mustang,car,2015.0,Savannah
GASOLINE,4.96,34.0,27.0,Savannah,US,32.041311,-81.228966,GA,4609659.0,54.0,Nissan,Quest,minivan,2016.0,Savannah
GASOLINE,4.91,61.0,56.0,Savannah,US,32.041304,-81.228972,GA,4609659.0,56.0,Nissan,Titan,truck,2017.0,Savannah
GASOLINE,4.88,65.0,56.0,Savannah,US,32.041302,-81.228976,GA,4609659.0,54.0,Nissan,Rogue,suv,2015.0,Savannah
GASOLINE,5.0,11.0,9.0,Savannah,US,32.041733,-81.229069,GA,4609659.0,72.0,Jeep,Wrangler,suv,2020.0,Savannah
GASOLINE,4.96,55.0,48.0,Savannah,US,32.041319,-81.228971,GA,4609659.0,56.0,Kia,Sorento,suv,2019.0,Savannah
GASOLINE,4.86,61.0,49.0,Rincon,US,32.281402,-81.238395,GA,1312099.0,58.0,Ford,Mustang,car,2012.0,Savannah
GASOLINE,5.0,3.0,1.0,Savannah,US,32.041304,-81.228974,GA,4609659.0,84.0,Toyota,Highlander,suv,2018.0,Savannah
GASOLINE,,0.0,0.0,Savannah,US,32.040317,-81.228499,GA,4609659.0,49.0,Subaru,Impreza,car,2017.0,Savannah
GASOLINE,5.0,2.0,2.0,Savannah,US,32.041878000000004,-81.228639,GA,4609659.0,46.0,Toyota,Camry,car,2016.0,Savannah
GASOLINE,5.0,9.0,6.0,Savannah,US,32.041315999999995,-81.22897900000001,GA,4609659.0,39.0,Jeep,Patriot,suv,2016.0,Savannah
GASOLINE,5.0,12.0,12.0,Savannah,US,31.973871000000003,-81.141189,GA,9451608.0,236.0,Polaris,Slingshot,car,2016.0,Savannah
GASOLINE,5.0,9.0,6.0,Savannah,US,32.042016,-81.22939699999999,GA,4609659.0,59.0,Jeep,Cherokee,suv,2019.0,Savannah
GASOLINE,4.71,19.0,14.0,Savannah,US,32.041312,-81.228966,GA,4609659.0,52.0,Nissan,Altima,car,2020.0,Savannah
GASOLINE,5.0,1.0,1.0,Bluffton,US,32.270633000000004,-80.910787,SC,13821135.0,222.0,Alfa Romeo,Giulia,car,2017.0,Savannah
GASOLINE,,0.0,0.0,Louisville,US,38.155428,-85.756331,KY,2520695.0,49.0,Hyundai,Sonata,car,2018.0,Louisville
ELECTRIC,5.0,102.0,97.0,Louisville,US,38.141874,-85.766948,KY,6792945.0,99.0,Tesla,Model 3,car,2018.0,Louisville
ELECTRIC,5.0,7.0,7.0,Louisville,US,38.109237,-85.694571,KY,6242037.0,158.0,Tesla,Model 3,car,2019.0,Louisville
GASOLINE,5.0,36.0,34.0,Louisville,US,38.255573999999996,-85.649496,KY,3258814.0,66.0,Nissan,Rogue,suv,2017.0,Louisville
DIESEL,4.81,26.0,21.0,Louisville,US,38.254290999999995,-85.75199599999999,KY,8784589.0,99.0,Audi,Q7,suv,2015.0,Louisville
ELECTRIC,5.0,17.0,17.0,Louisville,US,38.141663,-85.76688100000001,KY,6792945.0,149.0,Tesla,Model Y,suv,2020.0,Louisville
ELECTRIC,5.0,29.0,27.0,Louisville,US,38.256761,-85.557413,KY,9388933.0,249.0,Tesla,Model 3,car,2019.0,Louisville
GASOLINE,5.0,20.0,18.0,Louisville,US,38.228823999999996,-85.766311,KY,1739592.0,105.0,Lexus,NX 300,suv,2018.0,Louisville
GASOLINE,5.0,6.0,6.0,Louisville,US,38.296237,-85.570986,KY,7371447.0,275.0,Chevrolet,Corvette,car,2017.0,Louisville
GASOLINE,5.0,54.0,48.0,Louisville,US,38.154563,-85.840622,KY,7789095.0,80.0,Ford,Mustang,car,2017.0,Louisville
GASOLINE,4.83,6.0,6.0,Louisville,US,38.14395,-85.66755500000001,KY,11484834.0,70.0,Toyota,86,car,2017.0,Louisville
GASOLINE,5.0,46.0,43.0,Louisville,US,38.241184000000004,-85.734489,KY,11010379.0,46.0,Mitsubishi,Lancer,car,2016.0,Louisville
HYBRID,5.0,2.0,2.0,Louisville,US,38.184197,-85.764698,KY,10225436.0,95.0,Volvo,S90,car,2018.0,Louisville
GASOLINE,5.0,2.0,2.0,Louisville,US,38.247128000000004,-85.587862,KY,8432343.0,149.0,Mercedes-Benz,C-Class,car,2018.0,Louisville
GASOLINE,5.0,8.0,8.0,Louisville,US,38.296821,-85.571481,KY,7371447.0,275.0,Ford,Mustang,car,2018.0,Louisville
GASOLINE,5.0,4.0,3.0,Federal Way,US,47.280590999999994,-122.303758,WA,15063801.0,36.0,Volkswagen,Jetta,car,2015.0,Seattle
GASOLINE,4.91,107.0,94.0,Bellevue,US,47.61338,-122.19854299999999,WA,9748856.0,43.0,Nissan,Altima,car,2013.0,Seattle
GASOLINE,5.0,13.0,12.0,Des Moines,US,47.405627,-122.29863300000001,WA,10366728.0,76.0,Chevrolet,Camaro,car,2018.0,Seattle
HYBRID,5.0,12.0,12.0,SeaTac,US,47.434021,-122.273274,WA,14697049.0,38.0,Hyundai,Ioniq Hybrid,car,2019.0,Seattle
ELECTRIC,5.0,41.0,38.0,Gig Harbor,US,47.301543,-122.58074099999999,WA,5040477.0,118.0,Tesla,Model 3,car,2018.0,Seattle
GASOLINE,5.0,4.0,4.0,Federal Way,US,47.281420000000004,-122.305024,WA,15063801.0,56.0,Nissan,Frontier,truck,2015.0,Seattle
GASOLINE,5.0,59.0,54.0,Seattle,US,47.51419,-122.356467,WA,10316271.0,99.0,Dodge,Charger,car,2018.0,Seattle
GASOLINE,4.95,22.0,20.0,Issaquah,US,47.554099,-122.07901799999999,WA,6010199.0,60.0,Audi,Q7,suv,2013.0,Seattle
GASOLINE,4.93,195.0,161.0,Seattle,US,47.61618,-122.334722,WA,6359397.0,55.0,Toyota,RAV4,suv,2015.0,Seattle
ELECTRIC,4.94,149.0,129.0,Seattle,US,47.475215999999996,-122.28445500000001,WA,1836536.0,80.0,Tesla,Model 3,car,2018.0,Seattle
GASOLINE,5.0,15.0,13.0,SeaTac,US,47.422983,-122.29771399999998,WA,14640670.0,52.0,Kia,Sorento,suv,2018.0,Seattle
ELECTRIC,,0.0,0.0,Bonney Lake,US,47.147335999999996,-122.15184099999999,WA,5837189.0,95.0,Tesla,Model 3,car,2020.0,Seattle
GASOLINE,5.0,12.0,11.0,Burien,US,47.498028999999995,-122.322277,WA,4653730.0,62.0,Mercedes-Benz,CLA-Class,car,2016.0,Seattle
GASOLINE,4.92,163.0,137.0,Seattle,US,47.626399,-122.345851,WA,6359397.0,47.0,Honda,CR-V,suv,2015.0,Seattle
GASOLINE,5.0,2.0,1.0,SeaTac,US,47.443202,-122.300114,WA,5567111.0,115.0,Mercedes-Benz,GL-Class,suv,2016.0,Seattle
GASOLINE,4.83,198.0,164.0,Seattle,US,47.618574,-122.33435800000001,WA,6359397.0,44.0,Nissan,Altima,car,2015.0,Seattle
HYBRID,4.85,182.0,156.0,Seattle,US,47.62661,-122.34556,WA,6359397.0,45.0,Toyota,Prius,car,2014.0,Seattle
GASOLINE,5.0,3.0,2.0,Kent,US,47.412879,-122.179778,WA,479311.0,51.0,Subaru,Outback,suv,2014.0,Seattle
GASOLINE,,0.0,0.0,SeaTac,US,47.456865,-122.28218600000001,WA,5299945.0,96.0,Chevrolet,Suburban,suv,2018.0,Seattle
GASOLINE,,1.0,0.0,KENT,US,47.376084000000006,-122.18149,WA,10299836.0,32.0,Honda,Civic,car,2012.0,Seattle
GASOLINE,5.0,7.0,7.0,SeaTac,US,47.416548999999996,-122.29704699999999,WA,13486937.0,64.0,Acura,TLX,car,2019.0,Seattle
GASOLINE,4.95,63.0,55.0,Des Moines,US,47.407728999999996,-122.31386200000001,WA,3641145.0,41.0,Toyota,Camry,car,2015.0,Seattle
ELECTRIC,5.0,3.0,3.0,Issaquah,US,47.493889,-122.06676499999999,WA,6629593.0,119.0,Tesla,Model 3,car,2019.0,Seattle
GASOLINE,4.96,31.0,28.0,Snoqualmie,US,47.52303,-121.881546,WA,6051207.0,36.0,Subaru,Impreza,car,2019.0,Seattle
ELECTRIC,5.0,1.0,1.0,Seattle,US,47.475933000000005,-122.284754,WA,1836536.0,130.0,Tesla,Model Y,suv,2020.0,Seattle
GASOLINE,5.0,67.0,61.0,Newcastle,US,47.545353999999996,-122.163931,WA,10537511.0,98.0,Porsche,Macan,suv,2018.0,Seattle
GASOLINE,5.0,8.0,5.0,Puyallup,US,47.110477,-122.322515,WA,11510096.0,189.0,Maserati,Ghibli,car,2016.0,Seattle
ELECTRIC,5.0,1.0,1.0,Covington,US,47.367709999999995,-122.11666399999999,WA,14975415.0,179.0,Tesla,Model X,suv,2016.0,Seattle
GASOLINE,4.9,63.0,51.0,Auburn,US,47.331334000000005,-122.221282,WA,6072055.0,95.0,Land Rover,Range Rover,suv,2012.0,Seattle
GASOLINE,4.77,226.0,183.0,Seattle,US,47.626728,-122.34622900000001,WA,6359397.0,47.0,Honda,Civic,car,2012.0,Seattle
GASOLINE,5.0,21.0,16.0,Seattle,US,47.513386,-122.35566200000001,WA,6161204.0,69.0,Jeep,Wrangler,suv,2012.0,Seattle
GASOLINE,5.0,48.0,46.0,Newcastle,US,47.54351,-122.164901,WA,10537511.0,98.0,Porsche,Macan,suv,2018.0,Seattle
ELECTRIC,5.0,5.0,5.0,Newcastle,US,47.54506,-122.164635,WA,10537511.0,145.0,Tesla,Model Y,suv,2020.0,Seattle
HYBRID,5.0,4.0,3.0,Seattle,US,47.424699,-122.29596200000002,WA,5235667.0,38.0,Toyota,Prius,car,2013.0,Seattle
,5.0,7.0,5.0,Edgewood,US,47.23975,-122.29128500000002,WA,15172827.0,30.0,Chevrolet,Sonic,car,2019.0,Seattle
HYBRID,,0.0,0.0,Seattle,US,47.424962,-122.29511299999999,WA,5235667.0,36.0,Toyota,Prius,car,2014.0,Seattle
GASOLINE,4.96,26.0,24.0,Gig Harbor,US,47.301879,-122.580099,WA,5040477.0,80.0,Jeep,Gladiator,truck,2020.0,Seattle
GASOLINE,5.0,1.0,1.0,Newcastle,US,47.542934,-122.163573,WA,10537511.0,115.0,Porsche,Macan,suv,2019.0,Seattle
HYBRID,5.0,3.0,3.0,Seattle,US,47.425763,-122.29750800000001,WA,5235667.0,39.0,Toyota,Prius,car,2014.0,Seattle
GASOLINE,4.91,58.0,46.0,Des Moines,US,47.408058000000004,-122.314048,WA,3641145.0,39.0,Toyota,Camry,car,2012.0,Seattle
ELECTRIC,,0.0,0.0,Bellevue,US,47.562683,-122.129177,WA,15640853.0,104.0,Tesla,Model Y,suv,2020.0,Seattle
GASOLINE,5.0,2.0,2.0,Sumner,US,47.145949,-122.185149,WA,1868526.0,44.0,MINI,Cooper,car,2013.0,Seattle
GASOLINE,5.0,2.0,1.0,Federal way,US,47.289784999999995,-122.332229,WA,6368795.0,89.0,Toyota,Tundra,truck,2020.0,Seattle
GASOLINE,5.0,31.0,31.0,Newcastle,US,47.544565000000006,-122.162691,WA,10537511.0,89.0,Land Rover,Discovery,suv,2017.0,Seattle
GASOLINE,4.97,38.0,36.0,Newcastle,US,47.542932,-122.16354799999999,WA,10537511.0,180.0,Land Rover,Range Rover Sport,suv,2018.0,Seattle
GASOLINE,5.0,48.0,44.0,Newcastle,US,47.544463,-122.16265,WA,10537511.0,115.0,Ford,F-150,truck,2018.0,Seattle
HYBRID,5.0,3.0,2.0,Seattle,US,47.423761999999996,-122.29637,WA,5235667.0,35.0,Toyota,Prius,car,2012.0,Seattle
GASOLINE,5.0,43.0,41.0,Newcastle,US,47.543021,-122.163296,WA,10537511.0,85.0,Ford,Explorer,suv,2019.0,Seattle
GASOLINE,,0.0,0.0,Seattle,US,47.523161,-122.304193,WA,15810882.0,75.0,Jeep,Wrangler,suv,2017.0,Seattle
GASOLINE,4.79,52.0,42.0,Seattle,US,47.649415000000005,-122.322607,WA,663789.0,89.0,Toyota,FJ Cruiser,suv,2008.0,Seattle
GASOLINE,4.91,25.0,22.0,Seattle,US,47.563117,-122.37559099999999,WA,2562283.0,59.0,MINI,Cooper Countryman,car,2015.0,Seattle
GASOLINE,5.0,45.0,43.0,Newcastle,US,47.542904,-122.163945,WA,10537511.0,80.0,Jeep,Wrangler Unlimited,suv,2019.0,Seattle
GASOLINE,5.0,5.0,3.0,Bellevue,US,47.546845000000005,-122.195002,WA,1943700.0,399.0,Alfa Romeo,4C,car,2016.0,Seattle
GASOLINE,,0.0,0.0,Newcastle,US,47.542988,-122.16431100000001,WA,10537511.0,499.0,Ford,Mustang,car,2020.0,Seattle
HYBRID,4.69,45.0,36.0,Seattle,US,47.650604,-122.32396999999999,WA,663789.0,34.0,Toyota,Prius c,car,2015.0,Seattle
GASOLINE,4.84,26.0,25.0,Seattle,US,47.559828,-122.286831,WA,8085388.0,120.0,BMW,5 Series,car,2011.0,Seattle
GASOLINE,4.95,20.0,19.0,Renton,US,47.464525,-122.209119,WA,404233.0,38.0,Cadillac,ATS,car,2013.0,Seattle
GASOLINE,4.91,81.0,77.0,Des Moines,US,47.407863,-122.31366299999999,WA,3641145.0,37.0,Nissan,Altima,car,2012.0,Seattle
GASOLINE,5.0,20.0,17.0,Newcastle,US,47.544934000000005,-122.162898,WA,10537511.0,98.0,Alfa-romeo,Stelvio,suv,2020.0,Seattle
GASOLINE,4.93,79.0,68.0,Des Moines,US,47.408038,-122.31406000000001,WA,3641145.0,35.0,Nissan,Sentra,car,2013.0,Seattle
GASOLINE,4.72,174.0,141.0,Seattle,US,47.649104,-122.323792,WA,663789.0,44.0,Suzuki,Kizashi,car,2013.0,Seattle
GASOLINE,4.98,49.0,43.0,Seattle,US,47.617644,-122.327579,WA,8240495.0,93.0,Mercedes-Benz,C-Class,car,2015.0,Seattle
GASOLINE,4.99,85.0,75.0,Seattle,US,47.572542999999996,-122.30873899999999,WA,7025842.0,52.0,Honda,Ridgeline,truck,2011.0,Seattle
GASOLINE,5.0,1.0,1.0,Auburn,US,47.330985,-122.220881,WA,11010206.0,450.0,Mercedes-Benz,G-Class,suv,2009.0,Seattle
GASOLINE,4.93,17.0,15.0,Bellevue,US,47.621365000000004,-122.137358,WA,3850899.0,65.0,Subaru,Outback,suv,2019.0,Seattle
HYBRID,5.0,44.0,41.0,Newcastle,US,47.544981,-122.16291899999999,WA,10537511.0,54.0,Toyota,Corolla Hybrid,car,2020.0,Seattle
GASOLINE,4.78,106.0,87.0,Seattle,US,47.649522,-122.323846,WA,663789.0,44.0,Dodge,Caravan,minivan,2007.0,Seattle
GASOLINE,4.86,7.0,7.0,Federal Way,US,47.290332,-122.331915,WA,6368795.0,50.0,Kia,Soul,car,2016.0,Seattle
GASOLINE,4.91,49.0,44.0,Seattle,US,47.696125,-122.325973,WA,1006943.0,63.0,Toyota,Sienna,minivan,2018.0,Seattle
GASOLINE,5.0,26.0,24.0,Seattle,US,47.56317,-122.377495,WA,2562283.0,40.0,Nissan,Versa,car,2012.0,Seattle
ELECTRIC,,0.0,0.0,Kent,US,47.376002,-122.28138,WA,1536124.0,60.0,Chevrolet,Bolt EV,car,2019.0,Seattle
GASOLINE,5.0,3.0,3.0,Gig Harbor,US,47.324778,-122.650924,WA,10031091.0,45.0,Nissan,Altima,car,2017.0,Seattle
GASOLINE,4.93,17.0,15.0,Bellevue,US,47.621389,-122.13748999999999,WA,3850899.0,48.0,Subaru,Impreza,car,2019.0,Seattle
